comments	label
에스더 자신감 무엇ㅋㅋㅋ 나라면 얼어붙을 자리인데 자진해서 노래 부르는 장면 보고 감탄함 ㅋㅋ 에스더가 문단열 딸인지 첨 알았네 할리 아들도 수 줍어하는데 잘생겼넼	0
에스더 정말 마음이 따듯하고 큰 사람 같네요	0
에스엔에스도 매체인데 영향력 있고 핫한 분이 티브이에 나오는데 뭐가 문제 임 이쁘고 귀엽고 음식에 패션까지 두루 두루 다 재다능한데 괜히 무슨 남편이 재력가라든지 티브이 앞에 누워서 지적 질은 참이나 원내	1
에이 ㅋ 진짜 며느리로 데려왔으면 게 거품 무실 거면서 ㅋ	1
에이 뻥 아냐	1
에이미 물귀신 작전이 휘 발 성 이벤트 면 좋겠는데	1
에이미 제발 조용히 사세요 다른 사람에게 피해 주지 마라 너로 인하여 아무 이유 없이 피해보게 하지마 재수앖네	1
에이미 너무 이상한 것 같음	0
에이스의 폭행은 리더로서의 마지막 역할이었다 이렇게 동료들을 유명하게 만들어주고 떠난 그의 속 깊은 슬픈 주먹은 계 집들은 이 해 못 하지 ㅉㅉ	2
에이프릴 이나 은 고정해도 될 듯 너무 잘 하더라	0
에이프릴 이나 은 에이틴 김 하나 예쁜 거 봐	0
에이프릴이 한마디 합니다 예쁜 게 죄 구하라 님 무기징역	0
에이프 큰 줄 알았더니 짝퉁 김남주였네	1
어휴 남자 망신시키지 말아라	8
에효 추적 60분 보면서 애가 타는데 이런 드라마만 보고 있는 국민들이 안타깝다 는 드라마 편성시간 양보해라 오락거리 때문에 국가의 정의가 묻힌 다	0
어휴 보니까 여자분은 순수하게 사랑했던 거 같은데 남자 쪽에서 금전적 요구하고 돈 빼먹었나 보네요 ㅠㅠ 사랑을 악용하는 쪽이 더 나쁜 듯	2
어휴 개 돼지들 무혐의 나오니까 바로 태세 전환하죠 이러니 결과가 나올 때까지 기다려봐야 한다니까	4
어휴 그냥 곱게 봐주면 어디 덧나나 욕할 게 뭐 있다고	0
어휴 뻔한 노이즈 마케팅 이렇게 해서라도 알리고 싶겠지만 부모가 봤을 때 참 좋아라 하시겠다	3
어휴 사람들은 기사가 나와서 그걸 이야기하는데 법적 조치라니 이젠 무슨 기사가 떠도 함부로 말 못 하겠네	0
어휴 선처 없다네 인 정머리 보소	5
어휴 여편 네가 얼마나 못 났으면 종국이 가 2년 동안 집을 두 번 들어왔겠냐 똑같지 뭐 성격 파탄자들	2
어휴 여편네들 하라는 일은 안 하고 드라마나 쳐 보니 ㅉㅉ	2
어휴 너희들이 초등학생들이냐 히어로물 보면서 와우와 거리냐 한심하다 ㅉ	3
어휴 한 심한 놈 그 외모와 연기력 가지고 똑바로 행동했으면 박보검을 이을 차세대 배우가 됐을 텐데 지 복을 지가 차버렸네	1
어휴 중간 중간 웃겨주기는 하는데 너무 늘어짐 배우들이 연기를 너무 잘해서 보고는 있는데 어째 점점 흥미가 떨어짐 오늘 꺼 내용 진전도 없고 그냥 그랬는데 많이들 좋아하네 ㅋㅋㅋ	0
어휴 결국 손주도 못 보고 가시는구나 명복을 빕니다	0
어휴 백종원 식상한다 이제 그만 나왔으면	1
어휴 이 소라 레이저 발로 얼굴 잘 당겨 올린 거 같더니 얘도 눈두덩은 어쩌지 못하고 주저앉았네 우프다	1
어휴 아들 셋이라 ㅋ 돈 많으니 뭐	0
엑소 아니면 안 봄 ㅎㅎ	0
엑소가 번 돈으로 앨범 내냐	0
엑소가 없으니깐 시상식이 영 격이 떨어지 네 마치 메시 호날두 빠진 발롱 도르 시상식이랄까	3
엑소가 제자 겁나 부럽다	0
엑소는 범접할 수 없는 아이돌계의 신 같은 존재라 감히 말도 못 꺼내고 그나마 방탄은 만만하고 실현 가능해서 목표로 삼는 듯	1
엑소 엘에게 맨날 처 맞던 빵 셔틀 아미들이었는데 많이 컸네 ㅋㅋㅋ 짜져라	3
엑스원 변성기 앵앵이 들 ㅋㅋㅋ	1
엔딩 허접하게 해놓고 열린 결말이라 둘러대는 거냐	1
엔딩에 주인공 대역 재현은 살 다 살다 첨 본다 경찰청 사람들이냐	0
엔딩에서 나 차장 울 때 같이 울었다 몇 년 전 날 보는 거 같아서 다행히 지금은 남편이랑 잘 살고 있다 장나라 연기 진짜 최고인 듯	0
엠 년들 시사방송은 껍데기는 그럴싸해 보이는데 속은 온갖 추측과 감정적인 주장만 난무하는 막무가내식 꼴통이다	4
엠블랙도 참 불쌍하다 한창 잘 나갈 수 있는 돼 팀이 공중분해되고 회사 없어지고	0
엠비에 신 채널 지운 지 오래 최승호 뒺문으로 들어온 적폐 사퇴시키고 구속해야지 국정 농단 문재인은 정작 국민 대중이 원하는 조사나 구속은 없고 지가 싫은 것만 벌하면서 경제 말아먹는 사이코 이 중인 격 찐따	4
옛날에 실력파 댄스그룹들이 그립 내 노이즈 알이 에프 ㄷㄷ 언제부터 갑자기 나이 어린 아이돌 걸그룹 창녀들이 나오면서 대 중가요가 망했지	2
엥 누군지 모르는데 남자라서 이렇게 관심 받나 ㅋㅋ	8
엥 이 쁜데 달라 보인 다ㅋㅋ 외모로는 이미 배우지	7
여 아이돌 일동 저 이 모 누구야	2
여관 따라오라 해서 따라가는 건 뭐 임 ㅋㅋㅋ	1
여기 30대 40대 김치 노처녀들 자기들이 임신한 거 마냥 감정이 입 넣어 욕 댓글 닮 이게 한국 여자들 상임 뼛속까지 김치 쉰 녀들	2
여기 준 웃긴 게 비난하는 욕도 없고 그냥 18킬로 찌우다니 대단하다란 글밖에 없는데 댓글이 찔리는 건지 누가 봐도 여 자라 그러네 그러니까 안 먹어도 되는 욕을 먹는 거 다 페미들아	2
여기 결혼 못 한 애 많아가지고 이런 댓글 다는 거냐 ㅋㅋㅋ	3
여기 댓글들 왜 이래 이상한 사람들 몰려와서 댓글 다네	3
여기 댓글들 보니 못난 인간들 참 많네 남 행복하게 잘 사는 거 보니 배알들이 꼴려서 성은 씨 너무 축하해요 이쁜 아기 사진 종종 보여주세요 다복한 가 정 이루시길	1
여기 댓글 보니 대다수가 30대 여성 이 제 와 서 마음이 아프단다 그동안 악플 가장 많이 단 애들도 30대 여성 아니었나	6
여기 댓글에 자격지 심 느끼는 애들 화사 닮음ㅋ	3
여기 댓글은 타 팬들이 다는 거임 아님 팬 고 하는 가짜 팬 이 때 다 싶어 악플러들 총집합하셨네 악플 고소 들어가면 쥐 죽은 듯이 숨을 인간들	4
여기 부부도 협찬 무지 받았나 거의 무명급 아이돌 가수 결혼하는 거만큼 기사 내네 ㅋ	3
여기 소속사 랑 뭔가 있었다는 뉴스 얼핏 본 기억이 있는데	3
여기 타 가수 팬들 들어와서 아르바이트 하나 봐요 참 불쌍타 자기 가수 욕 먹이는 행동인 줄 모르고 그럴 시간 있으면 자기 가수 기사 댓글이나 더 달고 음악 스민 이나 더 하겠네	3
여기 피해 망상에 찌든 여자들 말 들을 필요 없어요 어차피 얘네는 대한민국 남성이 모두 적인 애들이야 세상 모든 게 다 남자 잘못이라고 생각하는 애들	2
여기도 댓글 수준이 참 ㅋㅋ 애한테 못하는 소리가 없고 엄마가 멀 입히든 멀 하든 먼 상관이 이야 어이가 없네	0
여기서 난리 치는 거 트 페 미년들이지 ㅋㅋㅋ 좋아하는 가수나 배우 죽으면 애도하는 것처럼 우상이 죽어서 슬퍼하겠다는데 말이 많네 쟤들은 너희들이랑 다르게 칼 라거 펠트가 만드는 거 좋아하고 많이 사고했으니까 오지랖 작작 좀 ㅠㅠ	2
여기서 민주당 중진까지 연결되고 그다음 임종석 문재 아까지 연결돼서 탄핵이 시작되면 정말 좋겠습니다 막장 대통령 탄핵이 제 소망이자 희망입니다	5
여기서 성희롱적인 발언하는 애들은 해외 응둥이 뒤에 숨은 거냐 아니면 잃을 게 없는 새끼들이냐 콩밥 한 번 먹어봐야 정신 차리려나	5
여기서 실명이나 초성으로라도 언급하면 고 소감인 건 알고 있지 고소 먹을 준비는 하고 언급하는 거냐 닭대가리들아	5
여기서 악플 다는 사람들 너네 가족이라고 생각해봐라 ㅉㅉ	5
여기서 이 거 어제 안 본 사람이 한 50 프로는 될 걸 기사 제목에 따라 댓글이 찬양이냐 악플이냐 노 갈라지더라 시엠에서 돈 주고 쓴 기사 같다	3
여기서는 까여도 막상 연예인 사진 찍은 기사 나오면 빠순이들 좋다고 헤벌쭉하던데	6
여기서도 군대 얘기하는 쓰레기들은 없겠지	4
여기서도 쿵쾅 저기서도 쿵광	2
여기에도 일베충들이 출현 네이버에선 벌레들 단속 안고 뭐 하냐 댓글 창이 엉망	4
여기에서도 남을 막 뭐라고 딱딱 지적하고 뭐라 하고 정죄하고 하는 분들은 과 연 자기네들이 남을 뭐라 할 수 있는지 남을 정죄하고 그런 걸 너무 예사롭게 하는 거 같습니다	0
여대 먼저 없애라 이 대 의대 약대 로스쿨 먼저 반환해야지	7
여러 문제가 아니라 안재현 씨 의 문제겠죠	0
여러분 절대 보지 마세요 더럽게 재미없는 3류 영화입니다	0
여러분 현재 한국이 적화 통일 당하기 일촉즉발입니다 이것은 하나님을 잊은 한국에 임하는 하나님의 벌입니다 이제 모두 깨어나 회개하고 예수님 믿으셔서 웃으며 예수님 만 납시다 천국에서 만나요	7
여러분 김용국 조선족인데 왜 이렇게 잘 생겼나요	7
여러분 설현이 악플러 고소할 만큼 그렇게 대단한 여자인가요	3
여러분 승리 지적으로 보이지 않나요	0
여러분 오늘 고현정이 어떤 남자 욕조에서 샤워기로 물 뿌리고 때리는 거 개 웃기지 않았나요 저 엄청 뿜었어요 ㅋㅋㅋ	0
여러분 악플은 삼갑시다 진짜로 부탁드립니다	0
여배우 몸에 뭔 짓을 했냐 이 백정들아	2
여보세요 그냥 남자가 권태기 와서 여자 버리고 싶어진 겁니다 여러분 결혼 한번 안 해본 사람들처럼 왜 이러세요	2
여상진 샘 수리논술 천재	0
여 선생 생긴 거 보고 빵 터졌다 ㅋㅋㅋ 와 싑 진짜 ㅋㅋ 평생 혼자 살 관상이랄까 ㅋㅋㅋ	2
여성 외모 가지고 이러쿵저러쿵 평가지 하지 말라던 분들이 아주 신 나셨네요 ㅋㅋㅋ 돌려까고 대 놓고 까 고 난리났네ㅋㅋ 진짜 수준 떨어져서 ㅋ	1
여성 비율 69 아줌마들아 좀 징징대지 마라 급식년들도 마찬가지고 역사 배경지식이 아무것도 없으니 재미가 없지 허구한 날 달달 핰 로코 만 쳐 보니까 비주얼 쩔 고 젊은 남자가 나와서 너희들 판타지 만족시켜줄 드라마만 찾지 ㅉㅉㅉ	2
여성이 정신을 잃어 동의 한 적 없는데 섹스한 거면 그게 강간인데 사과 받고 싶어 만났다가 두 번째 강간 당한 사람 적지 않은데 그게 왜 문제인지도 모르겠음	0
여신이 따로 없다 진심	0
여자 61 30 대 36 ㅎㄷㄷ 젊은 남편분들 경제권은 절대 아내에게 넘겨주지 마시고 아직 결혼 안 하신 능력 남들은 국제결혼 추천드려요 일본 여자 노려보세요	6
여자 돈 뜯을라고 그런 거구먼 남자 강지환 한 번 먹어보려고 그러다가 그런 거고만	2
여자 교도소 가 고 싶다 킁킁킁	2
여자 내 스타일인데 뺏고 싶네	6
여자 너무 늙었네 우웩	6
여자 너무 여우 같아 보이던데 이 쁜 척 하고	6
여자 땡 잡았네 ㅋㅋ 여자들 돈 벌기 참 쉬워	2
여자 만나다 질리면 대충 버리는 거지 역시 멋진 남자 현명한 남자 만석 씨	2
여자 면상을 보니 천 달러도 많이 책정한 거 같은데	2
여자 몸매 오지네 남자는 외모가 좀 딸리네	6
여자 비율 봐라 ㅋㅋㅋ 또 김치녀들 몰려와서 기 안 까네	2
여자 비율이 높으면 악플이 많다	2
여자 서른 넘으면 답 없긴 하지 ㅠㅠ 25살부터 할머니 취급 당함 ㅋㅋ	6
여자 아이돌이 뜰 생각은 안 하고 연애부터 ㅉㅉ	6
여자 얼굴이 궁금해	0
여자 연예인들은 참 힘들겠다ㅠㅠ	8
여자 오윤아 닮았던 데 내 스타일	0
여자 이쁘다 저러니 사귀지 부럽다	8
여자 입은 오랄 하라고 있는 건 디	2
여자 집에 남자가 들어갔을 때 외간 남자 데려왔다고 욕함 남자 집에 여자가 들어갔을 때 외간 남자 집에 갔다고 욕함 자기들 스스로 성범죄자라고 말하고 다님 ㅋㅋㅋ 일부 남자들 반응 긴박하네요 지능 수준 바닥임	2
여자 팔자 뒤 웅박 팔자	2
여자가 99억 명이면 좋겠다 그럼 결혼하기 쉬울 텐데 골라 먹을 수 있으니	2
여자가 감히 욕을 해 좀 맞자 가 정상이라는 한국 남자들 역시 그 성별 엄청 감정적이네	2
여자가 기가 더 센 건가 애들이 제 다 지 엄마네	6
여자가 나이 많으면 이혼율 높은 거	2
여자가 남자를 잘 후려쳤네 평범한 직장인이 자기보다 수입 최소 몇 배는 많은 남자 만나서 직장 관두고 집에서 편하게 있는 다니 여자란 성별은 존 나의존적이고 남자에 기생하는 성별이구나	2
여자가 너무 아까움	8
여자가 문제 네 냄새난다	2
여자가 술 처 먹고 방송 나오는 게 좋나 ㅉㅉ	6
여자가 시집가면 귀머거리 3년 벙어리 3년 장님 3년이라는 말도 있듯이 참고 살다 보면 언젠가는 좋은 일이 있을 수도 있는데 요즘은 너무 이혼이 많은 것 같다	6
여자가 아깝다 그냥 일반인과 결혼하지	6
여자가 아깝지	8
여자가 얼마나 싫으면 얼굴도 안 보려 할까	0
여자가 저런 말 한다는 거 자체가 얼마나 매력 있냐 자이언트 핑크 매력 더 생김	8
여자가 제 정신이 아닌가 보다 ㅋㅋㅋ	6
여자가 봐도 왜 이렇게 사랑스럽고 귀엽고 예쁘냐 현무 한 눈에 뿅 갈만	0
여자 나이 30이면 이어 후	6
여자 나이 38이면 거의 썩은 고기 수준임 겉은 번 드르르 화장해도 다티남	2
여자는 25 세 넘으면 끝이다 걸그룹은 딱 25 세 미만까지만	2
여자는 그냥 얼굴이야 아무리 돈이 많아도 감정은 절대로 안 생기거든 남자는 여자 얼굴 절대로 포기 안 한다	6
여자는 나이 많으면 버려야지	2
여자는 무조건 어려야 됨 ㅋㅋ 솔직히 늙은 여자는 쓸 모가 없지 돈 많은 소지섭이 17살 연하녀 만나는 건 당연한 일	2
여자는 살 찌면 성격도 난폭해지더라	2
여자는 어려야 함 연애는 막 하고 장가 갈 때는 최대한 어린 친구로 ㄱ ㄱ ㄱ 여자 나이 30 이상은 비추	6
여자는 어린 게 최고지 연상 줌마는 믿고 거른다	2
여자는 얼굴보다 요리 실력 근데 얼굴도 이 쁘심	8
여자는 역시 꾸미기 전과 후가 하늘과 땅 차이 진짜 미인은 청바지에 싸구려 면 티만 입어도 빛이 나더라	6
여자는 역시 널찍한 와이셔츠 입었을 때가 제일 좋아 ㅎㅎ 김지원 너무 예쁘다 ㅎㅎ	8
여자는 자기 얼굴 보여주고 싶어 하는데 루왁 굳은 얼굴에 자신 없는지 아니면 얼굴 알려지면 안 되는 게 있나 보네	1
여자는 최소한 띠동갑 이상 남자 만나서 조신하게 살고 혹 남자가 먼저 하늘로 가면 자기가 잘못해서 그런 거라 반성하며 죽을 때까지 혼자 있어야 함	2
여자 댓글이 70 네 저걸 편집이 아닌 현실로 해야 김치녀들의 남편 시댁에 대해 공격할 수 있는 근거가 되거든 ㅋㅋ	2
여자도 군대 가면 잘 할 수 있다 가즈야	6
여자도 대단 정신이 없었다 한들 자 고 일어나니 옷이 다 벗겨져 있는데 그냥 넘어가 다니 그것도 대단하다	6
여자도 앞으로 남자들한테 밥 얻어먹지 마라 빈대 년들에	2
여자도 출신이 의 심스러움 사랑했던 관계라기보다는 남자 발목 잡으려고 그러는 거 같은데	2
여자들 몸뚱이 함부로 굴리고 다니면 저리 인생 쫑 난다 조심해라	2
여자들 미쳤어 남편 밥 차리는 게 그렇게 싫냐	6
여자들 연예인이 술 마시자면 졸졸 따라다니냐	6
여자들 진짜 질투 개쩌넼ㅋㅋㅋ	8
여자 들 것도 해킹해봐라 남자를 걸레짝 취급하고 물건 취급하고 그럴 걸	2
여자들도 아무한테 나 자기야라고 하는 사람 있는데 그것도 성희롱인 것 같은데요	8
여자들만 싫어함 남자들은 다 좋아함	6
여자들만 유독 열광하는 서현진	2
여자들아 프로듀스 48 보는데 자꾸 초 치지 마 그리고 관심 없음 그냥 댓글을 달지 마	2
여자들 얼굴 죄자 부담스럽지 ㅡㅡ 성형을 해서 그런 가 ㅡ 다 이상하게 생 김 ㅡ이번 시즌은 이 필 모 부인처럼 자연스러운 얼굴 이 없네	4
여자들에게 입 소문 타면 아주 난리나죠 ㅋㅋ 별거 아닌 사건도 여성분들 입소문을 타고 나면 엄청 부풀어져 있어요 ㅋㅋㅋ 이래서 옛말에 여 자들은 혀를 조심해라 라는 말이 있습니다	6
